"('carbon cycle', 0.6208)","('respiration return', 0.4099)","('deforestation', 0.3702)","('living organisms', 0.345)","('earth climate', 0.3443)","('glucose', 0.2315)","('thermostatic function', 0.2104)","('intergovernmental panel', 0.1472)","('dependence', 0.1079)","('human scale timespans', 0.0777)"
"('climate crisis', 0.6031)","('ipcc report', 0.2943)","('coral reefs', 0.29)","('carbon neutral', 0.2888)","('society functions', 0.208)","('journal bioscience', 0.2043)","('destabilisation', 0.1986)","('sir david', 0.1953)","('high profile interventions', 0.1583)","('sooner dates', 0.1379)"
"('carbon emissions', 0.5669)","('sequestration planting', 0.5251)","('enhance biodiversity', 0.465)","('reduction initiatives', 0.4403)","('balancing', 0.268)","('healthier travel', 0.2537)","('meaningful work', 0.2252)","('local communities', 0.2189)","('harrow', 0.103)","('offers', 0.0683)"
"('emissions scope', 0.6943)","('land use', 0.3445)","('scatter assessment', 0.3338)","('borough', 0.2546)","('estimates', 0.2391)","('reduction pathways', 0.217)","('facilities facilities', 0.2154)","('capita basis', 0.2091)","('indirect', 0.2031)","('different types', 0.0598)"
"('council emission', 0.6399)","('reduction initiatives', 0.4574)","('electricity consumption', 0.4426)","('solar installations', 0.3228)","('euro efficiency', 0.3069)","('new harrow climate', 0.2778)","('waste ity', 0.218)","('kenmore park', 0.1672)","('high school systems', 0.1606)","('contract period', 0.1163)"
"('sustainable borough', 0.5558)","('climate strategy', 0.446)","('carbon reductions', 0.41)","('ecological emergency', 0.3943)","('transport options', 0.3314)","('thematic areas', 0.3309)","('land use', 0.3113)","('emission', 0.241)","('priority action', 0.209)","('wellbeing', 0.1858)"
"('sustainable procurement', 0.4522)","('directorate risk', 0.4345)","('planning legislation', 0.4247)","('climate adaptation', 0.3196)","('reduction pathways', 0.2781)","('contract procedure', 0.2721)","('change act', 0.2571)","('carbon position', 0.2181)","('harrow', 0.1852)","('include', 0.1667)"
"('reduce emissions', 0.5879)","('london policy', 0.4809)","('council objectives', 0.3644)","('strategy climate', 0.348)","('harrow uk', 0.3015)","('district heating', 0.2712)","('transport', 0.2291)","('new developments', 0.205)","('change action', 0.201)","('include', 0.1445)"
"('global climate change', 0.6376)","('mitigation mitigation', 0.457)","('gas emissions', 0.4291)","('london policy', 0.3704)","('energy', 0.2279)","('wildlife', 0.225)","('carbon city', 0.2215)","('drainage systems', 0.2084)","('framework convention', 0.1356)","('prepare', 0.1125)"
"('energy london', 0.5202)","('green infrastructure projects', 0.4693)","('change mitigation', 0.3847)","('carbon levels', 0.3609)","('fuel poverty', 0.3453)","('paris climate', 0.2559)","('capable zones', 0.1677)","('key aims', 0.1531)","('boiler scrappage', 0.1397)","('integrating', 0.0548)"
"('harrow climate change', 0.5421)","('sustainable issues', 0.4038)","('council', 0.3282)","('commitments', 0.2843)","('change action', 0.2833)","('report overview', 0.245)","('strategic approach', 0.2161)","('transport infrastructure', 0.1928)","('high flood risk', 0.1825)","('regular basis', -0.0655)"
"('sustainable energy roadmap', 0.6376)","('council footprint', 0.4648)","('schools housing', 0.3278)","('reduction', 0.2865)","('saving measures', 0.2842)","('harrows services', 0.2795)","('heat network', 0.2478)","('development water', 0.2218)","('fit programme', 0.1926)","('weather condition', 0.0942)"
"('sustainable energy', 0.5889)","('council building', 0.3479)","('saving measures', 0.3372)","('emission salix', 0.3228)","('initiatives', 0.3161)","('tonnes carbon dioxide', 0.2614)","('reactive approach', 0.2541)","('harrow schools', 0.1685)","('benchmarking', 0.1351)","('strategy page', 0.0859)"
"('renewable energy', 0.6183)","('district heating', 0.4972)","('broader council regeneration', 0.3436)","('local generation', 0.3102)","('term climate', 0.241)","('wealdstone area', 0.2403)","('kw pa', 0.2285)","('harrow schools', 0.2154)","('effective solutions', 0.153)","('limits', 0.061)"
"('council carbon', 0.5024)","('climate commitment', 0.4622)","('march foreword', 0.3359)","('london borough', 0.3121)","('changing', 0.2941)","('private sector homeowners', 0.2738)","('strategic plan', 0.252)","('provide', 0.2373)","('extreme weather', 0.2081)","('measures', 0.1861)"
"('climate change', 0.5677)","('clean energy', 0.3843)","('use carbon', 0.3335)","('public access buildings', 0.1663)","('uk', 0.165)","('dioxide levels', 0.1603)","('electrical power component', 0.1542)","('main contributor', 0.1262)","('offset programme', 0.0857)","('upgrade', 0.0843)"
"('climate change', 0.5288)","('increased flooding', 0.5075)","('average summer rainfall', 0.4238)","('milder winters', 0.4114)","('dengue fever', 0.3489)","('river intakes', 0.3145)","('farm management', 0.2412)","('pollen releases', 0.2177)","('vulnerable', 0.2104)","('related deaths', 0.167)"
"('emissions reductions', 0.5744)","('environment report', 0.4247)","('land use', 0.3834)","('mosquito borne diseases', 0.2315)","('increase', 0.2303)","('various community facilities', 0.2255)","('invasive species', 0.2112)","('suitability', 0.2111)","('dry weather', 0.1804)","('gradual decarbonisation', 0.165)"
"('building emissions', 0.5519)","('council operations', 0.38)","('greening', 0.3625)","('tree orchard', 0.3182)","('civic', 0.3107)","('london borough', 0.2789)","('increase', 0.1994)","('innovative approaches', 0.1863)","('various sodium lights', 0.1735)","('long term aspiration', 0.097)"
"('borough carbon', 0.4316)","('own climate action', 0.4009)","('management cclimate', 0.3645)","('transport routes', 0.3083)","('change objectives', 0.2693)","('energy efficiency', 0.2668)","('hillingdon account', 0.2393)","('raise awareness', 0.2228)","('agriculture facilities', 0.181)","('community forums', 0.1732)"
"('green council staff', 0.5891)","('carbon travel', 0.4942)","('climate emergency', 0.4303)","('operational building stock', 0.3729)","('corporate decisions', 0.3287)","('property disposal', 0.2937)","('available technology', 0.2457)","('commuting', 0.2233)","('methods', 0.1477)","('significant', 0.1322)"
"('london environment', 0.533)","('direct emissions action', 0.4408)","('borough planning', 0.439)","('emergency declarations', 0.3761)","('future programme', 0.2993)","('regional response', 0.288)","('green recovery', 0.191)","('overheating analysis', 0.1839)","('community cohesion', 0.1595)","('measures', 0.1564)"
"('carbon emissions', 0.4585)","('borough council', 0.3985)","('pandemic', 0.3113)","('public transport use', 0.3064)","('innovation programme', 0.2776)","('hounslow framework', 0.2254)","('recovery plan', 0.2098)","('global drop', 0.2022)","('species diversity', 0.144)","('percentand readings', 0.1201)"
"('direct emissions', 0.5988)","('sustainability section', 0.4779)","('council staff', 0.3557)","('street lighting', 0.286)","('heating requirements', 0.2583)","('co benefits', 0.2548)","('declaration', 0.2453)","('net zero', 0.1355)","('baseline data', 0.0884)","('yr', 0.064)"
"('reduce emissions', 0.5955)","('energy contract', 0.4477)","('electric storage', 0.3762)","('solar pv installation', 0.2846)","('expenditure', 0.258)","('available alternative', 0.2445)","('council estate', 0.2371)","('commuting', 0.2157)","('behavioural change', 0.135)","('pace', 0.105)"
"('renewable energy', 0.561)","('efficiency measures', 0.3386)","('plan programme', 0.3217)","('co benefits', 0.3015)","('council estate', 0.2909)","('reduces', 0.2588)","('active travel opportunities', 0.2487)","('larger vehicles health', 0.1704)","('noise cost', 0.1117)","('installation', 0.0887)"
"('council emissions', 0.6144)","('sustainable behaviours', 0.4369)","('similar initiatives', 0.3634)","('recycling rates', 0.3427)","('financial commitments', 0.3237)","('national government', 0.3164)","('reduction', 0.3084)","('net zero', 0.2537)","('cultural change actions', 0.1988)","('potential pathway', 0.1416)"
"('wider borough emissions', 0.6813)","('domestic transport total', 0.3786)","('hounslow residents', 0.3493)","('direct council', 0.3438)","('gla census', 0.3084)","('climate emergency', 0.2648)","('commercial electricity industry', 0.2364)","('kt carbon', 0.2328)","('approximate increase', 0.1508)","('providing', 0.1081)"
"('borough energy', 0.484)","('carbon emissions', 0.4108)","('fuel poverty', 0.3935)","('governance funding', 0.33)","('mitigating', 0.3269)","('net zero', 0.2976)","('regional programme', 0.2888)","('housing retrofit', 0.2808)","('transport priority', 0.2775)","('central health intervention', 0.2411)"
"('islington council', 0.5799)","('carbon emissions', 0.416)","('parking permit', 0.3385)","('comprehensive recycling service', 0.3008)","('transport', 0.289)","('net zero', 0.2319)","('residential buildings', 0.2217)","('significant reductions', 0.2103)","('surcharge', 0.2065)","('industrial strategy show', 0.1709)"
"('reduce emissions', 0.5299)","('council reduce', 0.447)","('transport services', 0.3626)","('borough', 0.3241)","('solar power', 0.3179)","('footprint', 0.3153)","('decarbonisation agenda', 0.2757)","('cycling techniques', 0.1847)","('encouraging', 0.151)","('solid wall insulation', 0.1397)"
"('london environment', 0.5167)","('waste reduction', 0.498)","('council policies', 0.4612)","('carbon sector', 0.41)","('affordable energy report', 0.3353)","('20130816housingassetmanagementstrategypdf', 0.3067)","('strategy adviceandguidance', 0.2673)","('active travel options', 0.2601)","('programme board', 0.2001)","('joint statement', 0.1728)"
"('council climate', 0.5602)","('significant ecosystem services', 0.4438)","('total emissions', 0.3776)","('intergovernmental panel', 0.3673)","('science policy', 0.3173)","('global transport', 0.2943)","('islington', 0.2842)","('human wellbeing', 0.2452)","('power generation', 0.215)","('net zero', 0.195)"
"('carbon emissions', 0.5643)","('reduction projects', 0.4309)","('sustainable access', 0.4229)","('circular economy principles', 0.4047)","('energy grid', 0.3771)","('islington council', 0.3174)","('net zero', 0.2604)","('local biodiversity', 0.178)","('performance certificate', 0.1427)","('offsetting', 0.0534)"
"('energy grid', 0.5602)","('indirect emissions', 0.5478)","('heat incentive', 0.3605)","('hydrogen fuel', 0.3146)","('benefit islington', 0.2943)","('private organisations', 0.2773)","('smart community scheme', 0.2528)","('saving measures', 0.197)","('green scies green', 0.158)","('seasonal health intervention', 0.1504)"
"('smart meter', 0.4428)","('net zero', 0.44)","('solar pv panels', 0.4122)","('carbon', 0.3675)","('energy supplier', 0.3544)","('photo voltaic', 0.3429)","('ppm', 0.2587)","('capturing', 0.1857)","('bills', 0.1677)","('convert light', 0.1646)"
"('climate goals', 0.4687)","('ecological consultation', 0.3989)","('residents assembly', 0.3245)","('own carbon', 0.2587)","('change', 0.2578)","('jul lambeth', 0.2535)","('charities fairness', 0.2391)","('transport waste', 0.2345)","('financial crash', 0.1568)","('figure timeline', 0.1022)"
"('climate action', 0.4778)","('organisations', 0.3917)","('impactful change', 0.3898)","('lambeth council', 0.3699)","('citizens assembly', 0.3618)","('broad community engagement', 0.3554)","('contribute', 0.3432)","('outcomes', 0.2996)","('redress imbalances', 0.2185)","('income speed', 0.1133)"
"('climate action', 0.6465)","('lambeth', 0.408)","('behaviour change', 0.3396)","('residents understanding', 0.2795)","('take steps', 0.2611)","('quick win policies', 0.2511)","('large scale', 0.2294)","('total lifestyle consumption', 0.1805)","('timelines', 0.146)","('measurable figure perce', 0.0815)"
"('corporate carbon reduction', 0.5518)","('council', 0.4258)","('broader goal', 0.3267)","('local plan', 0.3258)","('climate emergency', 0.2838)","('energy', 0.2685)","('new transport', 0.2616)","('constitutes', 0.2224)","('behaviour change', 0.1925)","('appropriate parking standards', 0.1859)"
"('emissions reporting', 0.5684)","('sure lambeth council', 0.4028)","('borough carbon', 0.398)","('energy needs', 0.2809)","('future procurement', 0.2579)","('crc calculation', 0.249)","('buildings', 0.2474)","('reduction target', 0.2147)","('parking enforcement', 0.2093)","('fig', 0.1694)"
"('emissions timetable', 0.4661)","('council buildings', 0.4508)","('feasibility studies', 0.3871)","('reduce energy', 0.3712)","('environment', 0.3347)","('loft programme', 0.3173)","('lambeth carbon', 0.2889)","('retrofitting fall', 0.2607)","('reporting', 0.2031)","('epc rating', 0.1488)"
"('civic centre improvements', 0.4642)","('property portfolio', 0.3579)","('minimum energy efficiency', 0.3468)","('reduction', 0.3194)","('other boroughs', 0.2937)","('regulations', 0.2797)","('sustainable wood', 0.2641)","('recycle reuse', 0.1909)","('carbon offset', 0.185)","('december explore', 0.0775)"
"('measures procurement', 0.4718)","('reduce carbon', 0.393)","('lambeth council', 0.3435)","('national energy foundation', 0.3425)","('public realm governance', 0.3228)","('additional pool bikes', 0.2723)","('include', 0.2413)","('action plan', 0.2088)","('street lighting', 0.1991)","('online', 0.1029)"
"('climate emergency', 0.5249)","('lewisham council', 0.4727)","('living needs', 0.3052)","('future', 0.2804)","('joint foreword', 0.265)","('innovative solutions', 0.2518)","('carbon neutral', 0.251)","('protect', 0.199)","('inaction', 0.1935)","('way', 0.1415)"
"('climate change', 0.5596)","('lobbying psection', 0.3345)","('national framework', 0.314)","('carbon buildings', 0.2988)","('london boroughs', 0.2873)","('action plan', 0.2757)","('ipcc assessment', 0.2485)","('transport pgreener', 0.2106)","('fund pannex', 0.1838)","('disconnect', 0.112)"
"('lewisham council', 0.5034)","('carbon emissions', 0.4889)","('local government sector', 0.4126)","('budget cuts', 0.3002)","('strategic infrastructure', 0.2997)","('warm homes', 0.2368)","('emergency action', 0.2357)","('decarbonise', 0.2009)","('improved health', 0.1373)","('pressures', 0.1338)"
"('carbon emissions', 0.557)","('systemic change lewisham', 0.4172)","('private housing stretch', 0.3215)","('council council', 0.2888)","('reduce', 0.2764)","('capital cost', 0.2678)","('transport study', 0.2342)","('evidence base', 0.1984)","('schedule', 0.0954)","('definition', 0.0736)"
